ticker,classification,market_cap,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,qualification_reason,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2
PIDILITIND,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",14601.0,13140.0,12383.0,3583.0,3710.0,2471.0,2096.0,24.0,23.0,3517.0,54.0,0.0,0.0,417.0,454.0,5774.0,5705.0,0.0,0.0,2828.0,31.0,30.0,66.0,68.0,69.32,69.32,11.75,12.01,9.56,9.21,0.0,0.0,252.0,55.0,50.0,0.0,0.0
PKTEA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹6.09Cr) exceeds Core Operating Profit (₹6.02Cr). Profits are highly engineered.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",53.7,51.54,47.2,11.6,17.79,5.4,-3.36,11.21,2.44,6.02,2.16,0.0,0.0,21.53,21.84,28.0,29.39,0.0,0.0,1.23,1.5,-0.58,230.13,71.13,66.33,65.7,0.0,0.0,3.41,3.41,0.0,0.0,6.09,10.88,13.88,0.0,0.0
POLYCAB,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Both Tracks. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger, Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",28884.0,22408.0,18039.0,8864.0,7636.0,2708.0,2046.0,14.0,13.0,4013.0,243.0,0.0,0.0,236.0,202.0,3740.0,3011.0,0.0,0.0,3811.0,33.0,30.0,39.0,64.0,61.5,61.5,18.21,14.82,7.95,11.13,0.0,0.0,229.0,48.0,42.0,0.0,0.0
POWERICA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",3012.0,2653.0,2210.0,801.0,763.0,277.0,167.0,12.0,13.0,376.0,25.0,0.0,0.0,572.0,312.0,1211.0,865.0,0.0,0.0,453.0,16.0,22.0,29.0,44.0,77.18,0.0,4.76,0.0,15.37,0.0,0.0,0.0,54.0,41.0,55.0,0.0,0.0
POWERMECH,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",6062.0,5234.0,4207.0,2111.0,1420.0,412.0,348.0,12.0,12.0,702.0,116.0,0.0,0.0,664.0,735.0,429.0,323.0,0.0,0.0,430.0,22.0,23.0,19.0,102.0,58.41,58.33,6.48,6.55,20.18,20.54,0.0,0.0,46.0,93.0,102.0,0.0,0.0
PRADPME,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",338.0,312.0,277.0,91.0,84.0,30.0,27.0,16.0,15.0,54.0,7.0,0.0,0.0,75.0,71.0,106.0,100.0,0.0,0.0,32.0,21.0,21.0,173.0,150.0,73.48,73.48,0.0,0.0,0.08,0.0,0.0,0.0,3.0,102.0,90.0,0.0,0.0
PRECAM,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",773.0,865.0,1031.0,201.0,179.0,51.0,54.0,9.0,9.0,68.0,7.0,0.0,0.0,54.0,120.0,307.0,286.0,0.0,0.0,120.0,8.0,6.0,64.0,92.0,65.37,65.37,0.12,0.13,0.09,0.0,0.0,0.0,62.0,59.0,69.0,0.0,0.0
PREMIERENE,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",7824.0,6519.0,3144.0,2230.0,1936.0,1510.0,937.0,30.0,27.0,2377.0,158.0,0.0,0.0,3707.0,1954.0,1747.0,978.0,0.0,0.0,1261.0,33.0,41.0,115.0,78.0,63.94,63.94,5.72,4.48,13.69,12.72,0.0,0.0,207.0,46.0,45.0,0.0,0.0
PRITIKAUTO,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",483.0,423.0,408.0,138.46,113.43,23.0,24.0,15.0,14.0,71.0,22.0,0.0,0.0,194.0,169.0,299.0,246.0,0.0,0.0,71.0,12.0,10.0,214.0,292.0,57.6,57.59,0.01,0.01,0.0,0.0,0.0,0.0,2.0,24.0,38.0,0.0,0.0
PRIVISCL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",2564.0,2101.0,1752.0,722.0,605.0,317.0,185.0,25.0,22.0,646.0,82.0,0.0,0.0,1021.0,1143.0,1185.0,1156.0,0.0,0.0,550.0,22.0,16.0,158.0,197.0,60.6,60.6,1.37,1.64,10.67,10.25,0.0,0.0,19.0,75.0,68.0,0.0,0.0
PRSMJOHNSN,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",7381.0,7310.0,7427.0,2110.0,1753.0,30.0,45.0,9.0,6.0,693.0,177.0,0.0,0.0,1421.0,1978.0,3196.0,3285.0,0.0,0.0,503.0,6.0,2.0,-7.0,4.0,74.87,74.87,3.55,3.53,6.04,6.23,0.0,0.0,84.0,39.0,42.0,0.0,0.0
PRUDENT,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Immaculate Cash Conversion Trigger",1317.0,1133.0,823.0,361.0,343.0,222.0,196.0,24.0,26.0,310.0,5.0,0.0,0.0,34.0,31.0,257.0,162.0,0.0,0.0,217.0,37.0,44.0,50.0,47.0,55.31,55.31,14.89,16.32,23.58,22.13,0.0,0.0,23.0,50.0,47.0,0.0,0.0
PTCIL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,"Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",603.0,308.0,257.0,225.0,156.0,102.0,61.0,22.0,24.0,132.0,9.0,0.0,0.0,261.0,61.0,644.0,449.0,0.0,0.0,-69.0,8.0,8.0,970.0,1261.0,59.72,59.72,3.95,3.86,9.21,8.45,0.0,0.0,41.0,166.0,170.0,0.0,0.0
RACLGEAR,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (42.69%),"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",490.0,415.0,410.0,132.0,137.0,49.0,24.0,22.0,20.0,107.0,30.0,0.0,0.0,236.0,314.0,342.0,323.0,0.0,0.0,92.0,17.0,12.0,329.0,425.0,42.69,42.68,9.54,8.96,3.22,2.74,0.0,0.0,22.0,109.0,110.0,0.0,0.0
RADICO,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (40.2%),"Passed Both Tracks. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",6050.0,4843.0,4106.0,1504.0,1547.0,604.0,346.0,17.0,14.0,1021.0,64.0,0.0,0.0,498.0,750.0,1911.0,1811.0,0.0,0.0,743.0,24.0,16.0,164.0,187.0,40.2,40.21,17.63,19.82,27.35,24.03,0.0,0.0,1.0,72.0,89.0,0.0,0.0
RADIOCITY,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",201.0,154.0,0.0,0.0,0.0,47.0,25.0,31.0,27.0,62.0,6.0,0.0,0.0,293.0,128.0,19.0,32.0,0.0,0.0,61.0,22.0,0.0,131.0,139.0,74.05,74.05,0.0,0.0,3.75,3.75,0.0,0.0,7.0,131.0,139.0,0.0,0.0
RAJOOENG,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Immaculate Cash Conversion Trigger",344.0,254.0,197.0,79.4,87.54,49.0,38.0,18.0,18.0,61.0,2.0,0.0,0.0,24.0,0.0,215.0,55.0,0.0,0.0,68.0,24.0,33.0,312.0,282.0,60.7,60.7,1.66,1.75,0.77,0.99,0.0,0.0,12.0,11.0,22.0,0.0,0.0
RAMCOCEM,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (42.55%),"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",9029.0,8518.0,9376.0,2610.0,2106.0,699.0,270.0,16.0,14.0,1436.0,419.0,0.0,0.0,3871.0,4675.0,12986.0,12344.0,0.0,0.0,1611.0,6.0,5.0,-0.0,48.0,42.55,42.55,8.04,7.98,28.92,28.15,0.0,0.0,595.0,32.0,31.0,0.0,0.0
RAMKY,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹255.0Cr) exceeds Core Operating Profit (₹230.0Cr). Profits are highly engineered.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",1846.0,2045.0,2161.0,507.0,489.0,283.0,210.0,12.0,16.0,230.0,73.0,0.0,0.0,591.0,570.0,186.0,206.0,0.0,0.0,-262.0,14.0,17.0,-25.0,67.0,69.81,69.81,1.85,1.24,0.91,0.79,0.0,0.0,255.0,152.0,67.0,0.0,0.0
RAMRAT,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",5177.0,3677.0,2983.0,1753.0,1278.0,109.0,70.0,5.0,4.0,260.0,84.0,0.0,0.0,657.0,305.0,639.0,404.0,0.0,0.0,-93.0,24.0,20.0,33.0,18.0,69.3,69.3,0.17,0.09,0.44,0.42,0.0,0.0,15.0,45.0,39.0,0.0,0.0
RAYMONDLSL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",6888.0,6177.0,6535.0,1776.0,1849.0,46.0,38.0,10.0,8.0,658.0,233.0,0.0,0.0,2186.0,2288.0,7690.0,7727.0,0.0,0.0,546.0,4.0,3.0,102.0,111.0,59.52,58.22,8.69,8.71,5.12,6.17,0.0,0.0,17.0,50.0,54.0,0.0,0.0
RAYMONDREL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",2991.0,565.0,3.0,1157.0,758.0,305.0,18.0,15.0,11.0,447.0,98.0,0.0,0.0,1014.0,466.0,89.0,2.0,0.0,0.0,-910.0,31.0,16.0,28.0,0.0,50.71,49.02,7.62,8.54,3.92,4.4,0.0,0.0,49.0,28.0,0.0,0.0,0.0
RCF,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",18480.0,16934.0,16981.0,5581.0,4236.0,427.0,242.0,5.0,4.0,938.0,293.0,0.0,0.0,4128.0,2762.0,3294.0,2905.0,0.0,0.0,-471.0,10.0,7.0,94.0,45.0,75.0,75.0,2.6,2.5,0.39,0.41,0.0,0.0,256.0,93.0,67.0,0.0,0.0
REDTAPE,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",2419.0,2021.0,1843.0,676.0,787.0,241.0,170.0,14.0,17.0,347.0,68.0,0.0,0.0,720.0,724.0,750.0,717.0,0.0,0.0,174.0,24.0,22.0,240.0,264.0,71.83,71.79,3.81,3.88,11.01,10.88,0.0,0.0,133.0,32.0,20.0,0.0,0.0
RELTD,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",543.0,250.0,131.0,133.0,127.0,81.0,22.0,24.0,17.0,131.0,35.0,0.0,0.0,502.0,224.0,870.0,318.0,0.0,0.0,172.0,16.0,10.0,30.0,-30.0,63.66,64.77,1.98,2.08,2.81,1.91,0.0,0.0,18.0,27.0,25.0,0.0,0.0
RICOAUTO,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",2478.0,2212.0,2160.0,677.49,629.42,52.0,21.0,9.0,9.0,223.0,55.0,0.0,0.0,728.0,697.0,1217.0,1095.0,0.0,0.0,326.0,9.0,8.0,7.0,27.0,50.33,50.33,2.14,2.01,0.09,0.0,0.0,0.0,2.0,52.0,61.0,0.0,0.0
RIIL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,"Promoter holding is passable but low (45.43%) | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",45.0,49.0,58.0,8.43,12.36,12.0,12.0,-17.0,-24.0,-8.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,-36.0,3.0,2.0,23.0,43.0,45.43,45.43,0.85,0.84,0.0,0.0,0.0,0.0,23.0,23.0,43.0,0.0,0.0
RITES,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",2415.0,2218.0,2453.0,768.0,609.0,454.0,424.0,23.0,24.0,554.0,4.0,0.0,0.0,7.0,9.0,868.0,884.0,0.0,0.0,327.0,22.0,22.0,47.0,122.0,72.2,72.2,3.47,3.46,8.7,8.63,0.0,0.0,123.0,141.0,122.0,0.0,0.0
RKFORGE,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (43.33%),"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",4238.0,4034.0,3705.0,1217.0,1099.0,72.0,415.0,15.0,14.0,625.0,210.0,0.0,0.0,2449.0,2126.0,3761.0,2992.0,0.0,0.0,840.0,6.0,7.0,86.0,121.0,43.33,43.12,21.75,21.05,4.45,4.03,0.0,0.0,2.0,68.0,88.0,0.0,0.0
RKSWAMY,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",341.0,294.0,332.0,101.0,89.0,22.0,19.0,13.0,10.0,44.0,4.0,0.0,0.0,43.0,32.0,63.0,47.0,0.0,0.0,38.0,12.0,10.0,135.0,181.0,69.61,69.61,0.34,0.18,3.34,5.0,0.0,0.0,8.0,135.0,181.0,0.0,0.0
ROHLTD,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",384.0,319.0,294.0,113.17,113.03,33.0,47.0,23.0,23.0,88.0,39.0,0.0,0.0,641.0,221.0,730.0,253.0,0.0,0.0,82.0,11.0,17.0,-357.0,42.0,64.07,64.07,8.54,8.32,0.87,0.84,0.0,0.0,24.0,36.0,42.0,0.0,0.0
ROSSTECH,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",485.0,260.0,217.0,142.07,129.93,22.0,8.0,13.0,14.0,63.0,24.0,0.0,0.0,409.0,240.0,124.0,114.0,0.0,0.0,-83.0,12.0,8.0,412.0,607.0,74.8,74.8,1.6,1.5,3.51,2.77,0.0,0.0,4.0,88.0,103.0,0.0,0.0
RPEL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",257.0,200.0,133.0,71.0,64.0,55.0,37.0,29.0,27.0,75.0,1.0,0.0,0.0,5.0,7.0,98.0,93.0,0.0,0.0,37.0,30.0,26.0,255.0,202.0,62.91,62.91,0.36,0.11,0.0,0.0,0.0,0.0,2.0,83.0,94.0,0.0,0.0
RRIL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",122.0,113.0,95.0,27.4,33.37,9.0,7.0,9.0,7.0,10.0,2.0,0.0,0.0,18.0,29.0,86.0,77.0,0.0,0.0,4.0,10.0,9.0,91.0,86.0,70.8,70.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,42.0,0.0,0.0
RRKABEL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",9722.0,7618.0,6595.0,2964.0,2536.0,492.0,312.0,8.0,6.0,784.0,75.0,0.0,0.0,337.0,290.0,1173.0,769.0,0.0,0.0,295.0,28.0,20.0,56.0,54.0,61.65,61.65,9.1,8.4,13.33,13.94,0.0,0.0,43.0,37.0,39.0,0.0,0.0
RUBICON,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",1754.0,1284.0,854.0,514.0,476.0,247.0,134.0,23.0,20.0,400.0,42.0,0.0,0.0,311.0,418.0,532.0,327.0,0.0,0.0,205.0,28.0,26.0,337.0,403.0,59.86,59.99,7.54,7.99,10.02,9.45,0.0,0.0,8.0,106.0,92.0,0.0,0.0
SAATVIKGL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",4548.0,2158.0,1088.0,1608.0,1257.0,357.0,214.0,12.0,15.0,542.0,71.0,0.0,0.0,939.0,503.0,451.0,320.0,0.0,0.0,-27.0,33.0,52.0,69.0,88.0,75.99,75.99,0.03,0.25,10.52,9.35,0.0,0.0,36.0,56.0,68.0,0.0,0.0
SAGILITY,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",7193.0,5570.0,4754.0,2024.0,1971.0,925.0,539.0,24.0,23.0,1760.0,99.0,0.0,0.0,1111.0,1402.0,9356.0,8997.0,0.0,0.0,1203.0,13.0,10.0,93.0,83.0,50.95,50.95,10.02,10.25,22.28,21.36,0.0,0.0,65.0,93.0,83.0,0.0,0.0
SAIL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",110811.0,102479.0,105378.0,30813.0,27371.0,3373.0,2372.0,11.0,10.0,12000.0,2158.0,0.0,0.0,31928.0,36934.0,75989.0,73327.0,0.0,0.0,19039.0,8.0,7.0,105.0,163.0,65.0,65.0,5.01,4.54,18.4,17.84,0.0,0.0,651.0,21.0,27.0,0.0,0.0
